UserID,CustomerAge,Sex,Tenure,ServiceUsageRate,SupportCalls,BillingDelay,PlanType,AgreementDuration,TotalExpenditure,RecentActivity,Churn
12530,64,Male,21,17,9,22,Premium,Annual,618,7,0
12531,64,Male,59,21,1,16,Basic,Quarterly,710,1,0
12532,19,Female,45,2,1,20,Basic,Annual,127,9,1
12533,21,Female,34,2,7,10,Basic,Quarterly,1000,26,0
12534,33,Male,59,29,1,16,Premium,Monthly,147,17,0
12535,27,Female,38,15,9,11,Premium,Annual,690,6,0
12536,55,Female,46,18,10,26,Premium,Monthly,852,22,1
12537,43,Female,35,24,8,27,Standard,Monthly,643,26,1
12538,40,Female,17,3,7,29,Standard,Quarterly,417,26,1
12539,63,Male,44,1,7,1,Basic,Monthly,759,13,1
12540,54,Male,43,10,7,15,Premium,Monthly,905,2,0
12541,22,Female,49,23,0,19,Standard,Annual,168,14,0
12542,30,Female,17,11,3,28,Basic,Annual,197,16,1
12543,45,Female,20,19,2,16,Basic,Annual,716,26,0
12544,46,Female,48,20,9,10,Basic,Annual,602,27,0
12545,57,Male,44,23,7,16,Basic,Annual,350,6,1
12546,19,Female,56,23,8,26,Premium,Monthly,823,14,1
12547,23,Female,46,14,4,0,Basic,Annual,930,2,0
12548,53,Male,56,6,10,1,Basic,Annual,301,25,0
12549,23,Female,33,18,7,6,Premium,Annual,631,25,0
12550,52,Male,6,21,10,17,Premium,Quarterly,286,17,0
12551,37,Male,28,3,5,6,Basic,Quarterly,203,20,0
12552,60,Female,51,1,0,7,Basic,Annual,203,20,1
12553,41,Male,59,29,6,9,Basic,Monthly,795,19,0
12554,25,Female,52,10,9,27,Premium,Annual,455,1,1
12555,39,Male,41,28,2,23,Premium,Monthly,401,21,0
12556,51,Male,46,29,7,8,Standard,Annual,807,16,0
12557,57,Female,59,9,2,23,Basic,Quarterly,524,21,0
12558,55,Male,42,19,9,26,Premium,Monthly,968,24,1
12559,37,Female,38,28,9,17,Basic,Quarterly,760,7,1
12560,65,Female,56,12,1,27,Premium,Annual,143,25,1
12561,41,Male,17,6,4,4,Premium,Annual,615,3,0
12562,39,Male,35,20,8,15,Premium,Annual,839,3,0
12563,23,Male,19,29,1,30,Basic,Quarterly,513,26,0
12564,38,Male,27,6,8,26,Basic,Annual,177,23,1
12565,23,Male,57,29,5,20,Basic,Monthly,781,23,1
12566,34,Female,17,25,4,30,Standard,Quarterly,926,11,0
12567,52,Male,3,21,8,4,Basic,Quarterly,483,6,0
12568,57,Female,22,6,4,27,Basic,Monthly,191,17,1
12569,24,Female,32,23,1,0,Basic,Monthly,435,1,0
12570,56,Female,55,5,10,25,Premium,Annual,198,12,1
12571,61,Female,18,24,8,25,Standard,Quarterly,290,12,1
12572,54,Male,20,22,3,22,Basic,Monthly,553,4,0
12573,38,Male,19,22,9,30,Basic,Annual,546,15,0
12574,34,Male,15,1,1,23,Premium,Annual,219,22,1
12575,38,Female,10,11,3,5,Standard,Quarterly,805,26,0
12576,54,Female,40,11,6,0,Standard,Quarterly,604,5,0
12577,21,Female,34,25,9,12,Premium,Monthly,522,2,0
12578,30,Female,21,2,10,8,Premium,Annual,233,22,1
12579,49,Female,3,21,5,13,Basic,Monthly,198,12,0
12580,41,Male,37,11,5,26,Premium,Quarterly,558,26,1
12581,25,Male,38,3,8,26,Premium,Monthly,298,19,1
12582,34,Male,30,26,9,24,Premium,Monthly,778,26,1
12583,46,Male,49,2,0,7,Standard,Monthly,621,20,0
12584,31,Female,3,30,9,30,Premium,Annual,186,10,1
12585,63,Female,37,1,4,17,Basic,Quarterly,427,6,1
12586,60,Male,12,21,0,1,Basic,Monthly,564,3,0
12587,36,Female,1,1,6,20,Premium,Annual,728,22,1
12588,43,Male,24,2,5,30,Standard,Quarterly,664,2,1
12589,50,Male,46,2,4,28,Premium,Annual,527,19,0
12590,48,Female,52,1,6,18,Standard,Monthly,880,18,1
12591,60,Female,36,6,4,14,Premium,Monthly,931,8,0
12592,56,Male,25,20,10,16,Basic,Quarterly,234,27,1
12593,51,Male,39,28,3,3,Premium,Quarterly,929,17,0
12594,39,Female,34,20,5,28,Basic,Quarterly,448,10,1
12595,30,Male,12,16,10,19,Premium,Quarterly,118,9,0
12596,35,Female,53,13,6,17,Standard,Annual,214,30,1
12597,34,Male,2,18,8,18,Premium,Quarterly,318,14,0
12598,23,Male,49,23,10,27,Premium,Monthly,175,12,1
12599,45,Female,37,14,9,23,Standard,Quarterly,207,28,1
12600,61,Female,31,30,4,21,Premium,Monthly,942,9,1
12601,35,Female,2,9,4,21,Basic,Monthly,947,9,1
12602,26,Male,52,3,10,27,Basic,Quarterly,447,5,1
12603,58,Male,34,22,3,5,Premium,Quarterly,615,7,0
12604,62,Male,24,17,8,13,Standard,Monthly,667,4,0
12605,31,Female,52,11,3,13,Standard,Quarterly,467,6,0
12606,18,Female,58,12,4,23,Standard,Monthly,641,13,1
12607,46,Female,45,18,8,10,Standard,Annual,473,30,0
12608,38,Female,56,18,10,24,Premium,Annual,109,21,1
12609,43,Female,27,23,4,5,Premium,Monthly,774,26,0
12610,46,Female,59,22,1,16,Basic,Quarterly,318,9,0
12611,25,Male,7,18,1,10,Standard,Quarterly,121,23,0
12612,34,Female,60,24,4,9,Standard,Quarterly,726,16,0
12613,27,Male,46,9,10,21,Basic,Annual,880,26,1
12614,48,Female,46,20,8,10,Standard,Quarterly,181,1,0
12615,41,Female,42,24,10,28,Premium,Annual,669,20,1
12616,59,Female,37,12,4,23,Standard,Quarterly,463,11,1
12617,24,Male,46,26,5,24,Premium,Annual,394,9,1
12618,25,Female,49,7,4,21,Basic,Monthly,534,3,1
12619,45,Male,51,15,9,16,Basic,Annual,866,22,1
12620,21,Male,25,23,3,24,Standard,Annual,718,24,0
12621,44,Male,15,27,3,26,Basic,Monthly,800,28,0
12622,65,Male,5,5,7,11,Standard,Annual,314,7,1
12623,59,Male,47,10,5,17,Basic,Monthly,617,1,1
12624,58,Male,13,11,9,12,Premium,Monthly,859,21,0
12625,25,Male,53,11,9,9,Basic,Annual,383,14,0
12626,59,Female,52,4,4,16,Basic,Annual,951,26,1
12627,48,Female,4,2,5,17,Basic,Monthly,851,27,1
12628,38,Male,36,19,9,7,Basic,Quarterly,232,12,0
12629,60,Male,30,12,4,2,Basic,Annual,638,14,0
12630,60,Male,44,5,5,29,Basic,Quarterly,105,18,1
12631,29,Male,40,13,3,15,Standard,Monthly,296,8,0
12632,39,Female,26,2,8,7,Basic,Quarterly,925,28,0
12633,19,Female,46,24,8,24,Standard,Monthly,690,10,1
12634,55,Female,35,26,3,6,Premium,Quarterly,919,9,0
12635,46,Female,53,20,10,16,Standard,Quarterly,454,30,1
12636,56,Male,55,10,0,20,Standard,Annual,935,2,0
12637,65,Female,20,17,1,20,Premium,Monthly,815,11,0
12638,28,Female,4,24,4,24,Basic,Monthly,821,29,1
12639,56,Female,25,29,0,27,Premium,Monthly,542,20,1
12640,65,Female,14,20,10,21,Standard,Monthly,363,20,1
12641,50,Male,43,9,10,26,Premium,Annual,987,21,1
12642,55,Female,60,17,4,10,Premium,Quarterly,171,26,0
12643,53,Female,48,11,0,1,Standard,Quarterly,777,17,0
12644,65,Female,2,9,1,9,Standard,Quarterly,895,17,0
12645,49,Male,47,12,3,6,Basic,Quarterly,515,24,0
12646,19,Male,31,4,2,11,Premium,Annual,327,30,0
12647,64,Male,39,10,0,27,Premium,Monthly,770,14,0
12648,47,Male,47,24,8,20,Premium,Annual,386,29,1
12649,46,Female,31,16,10,21,Basic,Quarterly,210,12,1
12650,39,Female,41,10,9,19,Basic,Monthly,809,25,1
12651,55,Male,36,3,4,10,Premium,Annual,216,26,1
12652,51,Female,14,25,2,8,Basic,Quarterly,891,23,0
12653,55,Male,31,19,5,16,Basic,Quarterly,616,25,1
12654,25,Female,19,17,7,11,Premium,Annual,799,4,0
12655,61,Female,46,11,10,24,Premium,Quarterly,321,27,1
12656,51,Female,7,15,5,4,Premium,Monthly,149,17,0
12657,31,Female,23,4,6,24,Premium,Annual,139,11,1
12658,49,Male,10,28,7,23,Standard,Monthly,415,11,0
12659,45,Female,24,26,5,2,Premium,Annual,927,6,0
12660,59,Male,7,7,3,27,Basic,Annual,123,30,0
12661,20,Male,10,24,10,26,Standard,Monthly,759,15,0
12662,19,Male,37,12,7,25,Premium,Monthly,273,8,1
12663,35,Female,42,17,5,10,Basic,Annual,518,18,0
12664,39,Male,48,21,7,20,Premium,Monthly,848,28,1
12665,61,Female,30,5,6,14,Standard,Quarterly,570,14,1
12666,53,Female,2,13,6,22,Basic,Monthly,677,4,1
12667,28,Female,22,28,7,27,Premium,Quarterly,261,5,1
12668,62,Female,43,24,2,17,Premium,Annual,394,5,0
12669,44,Female,12,15,9,30,Standard,Monthly,852,7,1
12670,45,Female,16,29,2,17,Standard,Annual,516,9,0
12671,20,Female,43,6,4,24,Premium,Monthly,550,4,1
12672,62,Female,10,22,7,26,Basic,Annual,115,16,1
12673,26,Female,5,19,0,17,Premium,Quarterly,121,27,0
12674,54,Male,4,11,1,24,Standard,Monthly,907,20,0
12675,47,Female,8,13,1,9,Basic,Monthly,359,14,0
12676,41,Male,13,28,3,12,Basic,Monthly,964,29,0
12677,47,Male,35,17,5,23,Premium,Monthly,811,2,1
12678,45,Male,8,26,6,13,Basic,Annual,962,8,0
12679,47,Male,48,7,0,17,Standard,Annual,480,7,0
12680,52,Male,10,12,8,25,Basic,Quarterly,533,24,0
12681,36,Female,22,20,1,2,Basic,Annual,400,14,0
12682,42,Female,32,2,0,15,Basic,Annual,437,30,0
12683,60,Female,8,13,1,24,Standard,Quarterly,440,7,1
12684,46,Female,32,26,6,21,Standard,Quarterly,951,6,1
12685,53,Male,30,24,10,9,Basic,Annual,365,5,0
12686,59,Female,26,20,9,27,Basic,Quarterly,989,4,1
12687,22,Female,10,19,4,27,Standard,Monthly,219,19,1
12688,62,Female,41,3,5,20,Basic,Quarterly,893,18,1
12689,44,Female,43,11,0,22,Standard,Annual,299,29,1
12690,62,Male,41,21,5,20,Standard,Quarterly,188,2,1
12691,51,Female,57,6,6,16,Standard,Monthly,847,28,1
12692,18,Male,42,4,3,10,Standard,Annual,826,18,0
12693,31,Male,49,1,5,18,Standard,Annual,242,16,1
12694,28,Male,17,18,4,14,Basic,Monthly,387,15,0
12695,38,Male,31,24,7,25,Basic,Annual,780,25,1
12696,25,Male,44,21,6,26,Premium,Quarterly,261,4,1
12697,48,Female,3,23,1,12,Standard,Quarterly,969,16,0
12698,64,Female,49,20,9,23,Standard,Quarterly,917,1,1
12699,28,Male,26,29,1,24,Standard,Quarterly,456,19,0
12700,64,Female,43,7,10,28,Standard,Quarterly,135,20,1
12701,37,Male,28,7,5,11,Basic,Quarterly,781,13,0
12702,62,Male,58,28,6,16,Premium,Quarterly,891,13,1
12703,65,Male,53,2,2,2,Premium,Monthly,810,20,0
12704,29,Female,35,29,2,22,Basic,Monthly,261,2,1
12705,24,Male,50,20,4,28,Basic,Annual,649,12,0
12706,52,Female,27,23,8,16,Premium,Monthly,299,22,1
12707,62,Male,24,13,1,0,Standard,Quarterly,679,28,0
12708,57,Female,50,8,4,27,Premium,Quarterly,201,16,1
12709,26,Female,47,27,10,18,Standard,Quarterly,421,21,1
12710,55,Male,60,28,2,19,Premium,Quarterly,600,8,0
12711,57,Male,59,9,5,2,Standard,Quarterly,962,13,0
12712,57,Male,24,27,10,24,Basic,Annual,831,6,1
12713,31,Female,58,26,3,9,Basic,Monthly,248,8,0
12714,27,Female,3,17,6,1,Premium,Quarterly,824,12,0
12715,36,Female,34,18,10,26,Basic,Monthly,245,11,1
12716,51,Male,51,5,6,3,Standard,Quarterly,738,7,1
12717,23,Male,34,16,2,18,Standard,Quarterly,229,19,0
12718,50,Male,14,22,9,22,Premium,Annual,782,12,0
12719,65,Male,24,20,5,23,Premium,Monthly,260,18,1
12720,64,Female,29,23,7,22,Basic,Monthly,145,18,1
12721,36,Female,52,30,0,5,Basic,Quarterly,926,17,0
12722,27,Female,42,15,3,18,Standard,Quarterly,614,4,0
12723,31,Female,15,19,5,29,Premium,Quarterly,898,19,0
12724,65,Female,4,3,2,9,Basic,Annual,332,9,1
12725,28,Male,21,11,3,16,Basic,Annual,286,9,0
12726,52,Male,16,11,3,18,Premium,Quarterly,942,27,0
12727,63,Female,40,3,9,28,Premium,Annual,258,14,1
12728,35,Male,47,23,3,1,Basic,Annual,675,28,0
12729,63,Male,36,7,8,17,Premium,Quarterly,714,29,1
12730,39,Female,43,28,2,25,Basic,Monthly,302,29,1
12731,32,Male,21,11,3,8,Basic,Annual,145,29,0
12732,35,Female,49,22,9,14,Premium,Annual,307,7,0
12733,33,Female,57,14,8,20,Basic,Quarterly,946,27,1
12734,33,Male,9,16,1,4,Premium,Monthly,896,30,0
12735,36,Female,18,4,10,30,Premium,Monthly,502,9,1
12736,59,Male,55,25,0,25,Standard,Annual,707,20,0
12737,44,Female,49,29,8,24,Basic,Quarterly,686,16,1
12738,30,Female,52,23,9,18,Premium,Quarterly,749,13,1
12739,31,Male,58,21,1,24,Standard,Annual,591,18,0
12740,63,Female,7,18,7,15,Premium,Monthly,200,30,0
12741,43,Female,54,8,4,20,Basic,Annual,762,14,0
12742,36,Male,32,4,9,24,Standard,Annual,576,13,1
12743,65,Female,43,28,0,25,Standard,Monthly,546,23,1
12744,38,Male,27,19,10,25,Premium,Annual,113,27,1
12745,35,Male,16,1,5,23,Basic,Monthly,975,7,0
12746,41,Male,34,5,9,24,Standard,Annual,546,11,1
12747,46,Female,41,8,0,23,Standard,Annual,280,1,1
12748,58,Male,29,22,10,22,Premium,Monthly,543,11,1
12749,46,Female,50,28,9,25,Standard,Quarterly,953,11,1
12750,48,Male,44,10,8,15,Basic,Annual,715,11,0
12751,34,Male,40,12,8,10,Standard,Monthly,101,28,0
12752,43,Female,7,7,0,18,Premium,Monthly,609,14,0
12753,49,Female,55,14,6,8,Standard,Annual,546,24,0
12754,35,Female,36,12,6,19,Basic,Annual,469,3,1
12755,64,Male,4,14,10,28,Premium,Annual,909,1,0
12756,61,Female,38,17,4,0,Standard,Annual,160,25,0
12757,29,Male,16,24,5,11,Premium,Annual,689,27,0
12758,54,Male,47,8,8,28,Basic,Quarterly,473,9,1
12759,39,Male,34,17,1,23,Standard,Annual,697,15,0
12760,65,Male,18,16,9,16,Premium,Annual,577,10,0
12761,39,Female,30,30,8,16,Basic,Monthly,717,18,1
12762,38,Male,59,8,2,28,Premium,Monthly,167,15,0
12763,65,Male,49,9,2,27,Basic,Quarterly,375,5,0
12764,29,Male,22,16,0,22,Basic,Annual,857,22,0
12765,40,Male,45,29,7,15,Standard,Annual,927,12,0
12766,61,Male,33,13,9,1,Basic,Monthly,156,5,0
12767,63,Male,51,12,10,29,Standard,Monthly,265,15,1
12768,38,Female,2,14,6,22,Standard,Annual,207,21,1
12769,58,Male,44,2,10,6,Premium,Quarterly,364,20,1
12770,37,Male,59,16,5,16,Premium,Monthly,607,19,1
12771,33,Male,21,22,10,24,Premium,Quarterly,380,21,0
12772,27,Male,2,13,1,28,Standard,Quarterly,501,2,0
12773,28,Male,9,5,2,15,Standard,Quarterly,538,13,0
12774,43,Male,5,9,10,11,Standard,Monthly,755,29,0
12775,32,Female,29,17,9,29,Premium,Quarterly,367,25,1
12776,39,Male,33,1,5,19,Premium,Annual,962,23,1
12777,54,Female,13,4,7,3,Premium,Annual,118,8,1
12778,29,Male,33,19,2,11,Standard,Quarterly,531,22,0
12779,65,Female,6,19,3,8,Standard,Monthly,219,5,0
12780,33,Female,25,25,10,18,Premium,Annual,224,20,1
12781,42,Male,48,2,10,29,Premium,Quarterly,356,25,1
12782,26,Female,16,14,3,20,Standard,Monthly,822,3,0
12783,18,Female,31,26,8,6,Basic,Quarterly,170,12,0
12784,65,Female,4,3,8,16,Standard,Monthly,124,27,1
12785,52,Male,20,17,4,12,Standard,Quarterly,821,18,0
12786,60,Female,53,27,10,14,Basic,Monthly,794,11,0
12787,29,Male,59,22,6,12,Basic,Annual,219,23,0
12788,58,Female,31,18,5,27,Basic,Quarterly,910,29,1
12789,47,Male,59,4,4,4,Basic,Quarterly,884,9,0
12790,55,Female,49,26,5,28,Standard,Annual,720,13,1
12791,60,Female,49,22,5,10,Basic,Annual,532,3,0
12792,38,Female,38,14,6,25,Standard,Annual,680,14,1
12793,59,Female,52,4,7,7,Standard,Monthly,719,20,1
12794,23,Female,40,12,2,6,Standard,Quarterly,728,5,0
12795,30,Female,11,2,4,7,Premium,Monthly,768,7,0
12796,20,Female,10,30,5,30,Premium,Quarterly,510,30,0
12797,36,Female,19,28,2,3,Premium,Annual,572,10,0
12798,56,Female,58,25,6,11,Premium,Annual,305,29,0
12799,61,Female,19,15,1,24,Premium,Annual,171,3,1
12800,25,Female,51,10,1,0,Standard,Monthly,356,22,0
12801,62,Male,41,24,7,30,Basic,Monthly,818,15,1
12802,32,Female,8,1,6,10,Premium,Annual,103,12,1
12803,64,Female,7,15,2,26,Standard,Annual,257,12,1
12804,57,Male,56,15,5,27,Premium,Annual,646,2,1
12805,63,Female,39,28,4,21,Basic,Quarterly,189,20,1
12806,41,Female,9,21,3,10,Standard,Annual,277,23,0
12807,25,Female,32,28,6,26,Basic,Quarterly,403,26,1
12808,62,Male,46,5,5,29,Standard,Monthly,188,11,1
12809,25,Male,23,18,2,13,Basic,Quarterly,555,19,0
12810,55,Female,54,25,8,30,Standard,Monthly,147,7,1
12811,19,Male,25,7,5,0,Premium,Quarterly,878,1,0
12812,64,Female,51,2,10,29,Standard,Quarterly,553,25,1
12813,46,Male,57,9,1,27,Basic,Annual,269,20,0
12814,44,Male,60,18,5,30,Premium,Annual,543,29,1
12815,28,Female,33,6,1,15,Standard,Quarterly,391,28,0
12816,65,Male,34,3,5,21,Basic,Annual,887,25,1
12817,23,Female,14,11,9,16,Basic,Monthly,445,8,0
12818,44,Male,15,25,2,12,Basic,Annual,874,11,0
12819,27,Female,38,26,4,25,Standard,Monthly,513,10,1
12820,41,Male,37,21,3,6,Basic,Annual,151,7,0
12821,36,Female,28,25,6,21,Basic,Quarterly,944,22,1
12822,47,Male,39,3,2,22,Standard,Quarterly,695,12,0
12823,52,Female,33,4,3,9,Standard,Quarterly,453,29,0
12824,57,Male,2,7,1,29,Premium,Quarterly,705,20,0
12825,44,Male,51,18,10,29,Standard,Annual,271,19,1
12826,39,Female,18,4,8,21,Standard,Monthly,458,30,1
12827,58,Male,24,10,5,21,Premium,Quarterly,747,13,1
12828,60,Male,57,26,1,19,Premium,Quarterly,572,20,0
12829,21,Male,31,21,1,8,Premium,Monthly,783,14,0
12830,54,Female,39,13,3,25,Basic,Annual,194,10,1
12831,38,Male,32,25,8,27,Standard,Quarterly,560,24,1
12832,48,Female,50,21,1,13,Standard,Quarterly,909,14,0
12833,55,Male,28,5,3,20,Premium,Quarterly,717,29,0
12834,29,Male,52,15,7,8,Premium,Annual,162,29,0
12835,48,Female,44,1,5,9,Premium,Monthly,666,30,0
12836,26,Female,4,20,0,9,Basic,Monthly,578,7,0
12837,52,Male,32,17,10,23,Premium,Annual,938,13,1
12838,53,Female,47,23,1,5,Premium,Quarterly,625,29,0
12839,28,Male,22,19,1,3,Standard,Annual,949,8,0
12840,54,Female,53,19,6,27,Basic,Monthly,824,13,1
12841,29,Male,45,6,5,20,Premium,Quarterly,436,15,1
12842,21,Female,17,16,8,7,Basic,Annual,371,25,0
12843,41,Male,41,8,2,14,Premium,Monthly,688,22,0
12844,27,Male,6,27,5,28,Standard,Monthly,610,9,0
12845,65,Female,3,24,7,9,Standard,Monthly,354,29,0
12846,34,Male,54,22,5,10,Standard,Annual,125,1,0
12847,37,Male,16,28,7,8,Standard,Quarterly,874,2,0
12848,63,Male,58,27,9,25,Standard,Quarterly,445,11,1
12849,39,Female,43,22,5,24,Basic,Annual,125,23,1
12850,35,Male,31,13,4,10,Standard,Annual,930,3,0
12851,29,Female,43,22,7,17,Basic,Annual,997,7,1
12852,18,Female,22,26,4,23,Standard,Monthly,439,29,1
12853,36,Male,23,10,8,29,Basic,Monthly,594,23,0
12854,56,Male,40,3,10,24,Basic,Quarterly,197,21,1
12855,60,Female,28,21,1,26,Premium,Monthly,268,2,1
12856,20,Male,49,21,5,29,Standard,Monthly,282,3,1
12857,35,Female,40,8,3,11,Basic,Quarterly,937,26,0
12858,63,Male,25,5,6,18,Basic,Quarterly,645,27,1
12859,25,Female,39,20,3,27,Basic,Monthly,910,4,1
12860,32,Female,9,9,10,13,Premium,Annual,814,1,0
12861,60,Male,26,8,5,2,Premium,Quarterly,854,28,0
12862,49,Female,9,10,3,3,Standard,Quarterly,587,6,0
12863,39,Female,48,18,2,16,Basic,Monthly,822,22,0
12864,36,Female,1,25,10,27,Basic,Monthly,355,6,1
12865,57,Female,26,22,2,10,Basic,Monthly,770,2,0
12866,55,Female,42,23,3,14,Standard,Monthly,140,7,0
12867,60,Female,51,28,10,29,Basic,Monthly,200,9,1
12868,40,Female,49,24,7,16,Standard,Quarterly,973,27,1
12869,40,Female,31,15,3,28,Premium,Annual,145,25,1
12870,27,Male,12,20,6,10,Premium,Monthly,286,19,0
12871,42,Male,56,17,5,14,Premium,Annual,510,19,0
12872,62,Female,1,23,2,19,Standard,Quarterly,958,3,0
12873,52,Female,50,7,5,28,Premium,Quarterly,871,6,1
12874,20,Female,56,25,4,20,Standard,Annual,787,23,0
12875,45,Female,48,21,2,17,Premium,Monthly,503,2,0
12876,56,Female,42,11,0,10,Premium,Quarterly,793,15,0
12877,54,Male,60,5,3,9,Standard,Quarterly,610,24,0
12878,31,Male,12,2,9,7,Basic,Annual,222,30,1
12879,33,Female,22,17,5,25,Premium,Monthly,648,20,1
12880,39,Female,28,30,2,25,Premium,Monthly,983,22,1
12881,24,Female,16,9,1,30,Basic,Monthly,694,22,1
12882,43,Female,58,7,0,23,Standard,Quarterly,273,9,1
12883,42,Male,50,20,3,13,Standard,Quarterly,976,4,0
12884,54,Female,15,25,4,13,Basic,Quarterly,944,21,0
12885,18,Female,29,7,7,2,Premium,Annual,444,11,0
12886,49,Female,13,13,7,22,Basic,Annual,339,9,1
12887,53,Female,38,3,1,29,Premium,Quarterly,291,7,1
12888,53,Female,54,26,5,11,Basic,Annual,572,3,0
12889,20,Female,32,26,9,18,Standard,Annual,554,27,1
12890,58,Female,39,13,4,10,Basic,Monthly,750,18,0
12891,50,Female,35,24,7,26,Basic,Quarterly,882,25,1
12892,50,Male,8,10,1,1,Premium,Quarterly,368,22,0
12893,51,Male,24,11,5,22,Standard,Monthly,127,15,1
12894,34,Female,35,14,10,22,Basic,Annual,899,4,1
12895,21,Female,31,25,2,21,Basic,Monthly,103,29,1
12896,21,Male,34,26,10,12,Basic,Quarterly,479,16,0
12897,41,Female,41,13,7,27,Basic,Annual,150,17,1
12898,61,Female,48,19,7,28,Standard,Monthly,811,12,1
12899,56,Female,39,1,5,12,Basic,Quarterly,492,11,1
12900,64,Male,48,20,3,22,Standard,Quarterly,992,29,0
12901,44,Female,42,4,8,23,Basic,Monthly,391,7,1
12902,43,Female,2,3,10,19,Basic,Quarterly,731,24,1
12903,62,Female,15,28,2,2,Premium,Monthly,540,9,0
12904,28,Female,26,9,7,19,Standard,Monthly,930,20,1
12905,18,Female,55,4,6,29,Standard,Monthly,188,30,1
12906,50,Female,58,20,7,25,Standard,Monthly,976,9,1
12907,61,Male,13,29,0,8,Basic,Quarterly,788,18,0
12908,36,Female,51,23,3,5,Standard,Quarterly,786,15,0
12909,25,Male,9,22,9,24,Standard,Annual,307,20,0
12910,44,Female,52,25,6,18,Premium,Monthly,330,2,1
12911,36,Female,1,19,1,4,Basic,Annual,940,12,0
12912,62,Male,52,4,10,1,Basic,Annual,675,25,1
12913,64,Female,41,15,2,3,Basic,Monthly,432,28,0
12914,53,Female,10,27,2,29,Basic,Monthly,141,2,1
12915,56,Female,2,24,2,21,Standard,Annual,909,28,0
12916,51,Female,39,27,6,22,Premium,Quarterly,503,20,1
12917,27,Female,25,3,6,30,Premium,Monthly,876,15,1
12918,55,Female,1,7,7,27,Basic,Monthly,577,27,1
12919,32,Male,37,3,10,26,Premium,Quarterly,824,7,1
12920,53,Female,56,5,7,20,Standard,Monthly,561,10,1
12921,36,Female,25,2,4,27,Basic,Monthly,486,24,1
12922,65,Male,56,16,7,29,Premium,Annual,105,7,1
12923,49,Female,49,27,6,22,Standard,Annual,287,19,1
12924,63,Female,17,6,3,23,Standard,Monthly,450,6,1
12925,62,Female,51,22,2,26,Premium,Monthly,426,2,1
12926,61,Male,55,2,10,1,Basic,Monthly,113,12,1
12927,43,Female,14,30,6,21,Basic,Annual,432,6,1
12928,32,Male,24,27,8,24,Premium,Quarterly,386,15,1
12929,48,Female,22,18,4,5,Basic,Annual,391,8,0
12930,60,Male,1,4,6,22,Basic,Monthly,436,28,1
12931,20,Female,29,27,0,16,Basic,Quarterly,337,21,0
12932,48,Female,1,1,5,27,Standard,Quarterly,566,25,0
12933,24,Female,52,10,1,13,Standard,Monthly,214,13,0
12934,21,Male,28,27,3,7,Premium,Annual,275,24,0
12935,29,Male,29,15,3,13,Basic,Quarterly,651,14,0
12936,62,Female,57,8,5,19,Premium,Annual,992,22,1
12937,48,Female,26,26,5,28,Basic,Quarterly,732,4,1
12938,50,Male,15,8,9,1,Standard,Monthly,946,6,0
12939,37,Female,21,27,9,24,Premium,Quarterly,818,26,0
12940,50,Female,25,18,8,22,Basic,Annual,655,10,1
12941,48,Female,34,12,4,29,Premium,Quarterly,509,6,0
12942,32,Female,40,22,1,22,Basic,Annual,646,30,0
12943,32,Female,2,27,2,28,Basic,Monthly,594,6,1
12944,51,Male,48,29,10,18,Standard,Annual,444,11,1
12945,63,Female,38,4,9,10,Premium,Monthly,189,9,1
12946,18,Female,29,6,10,30,Basic,Monthly,698,30,1
12947,50,Female,7,16,2,27,Standard,Monthly,297,28,1
12948,20,Female,24,9,0,19,Premium,Monthly,963,17,0
12949,33,Female,44,30,10,23,Premium,Annual,833,28,1
12950,38,Female,22,8,9,28,Premium,Monthly,446,29,1
12951,46,Female,1,14,6,0,Standard,Annual,564,24,0
12952,43,Male,13,21,2,20,Basic,Monthly,413,6,0
12953,64,Female,60,13,6,14,Basic,Quarterly,664,1,0
12954,52,Female,37,20,1,24,Basic,Monthly,991,22,1
12955,61,Female,23,3,5,10,Basic,Monthly,770,20,1
12956,55,Female,13,5,6,21,Premium,Monthly,797,15,1
12957,65,Male,28,27,1,5,Basic,Quarterly,227,21,0
12958,41,Female,51,28,0,27,Standard,Monthly,614,14,1
12959,41,Female,12,10,9,25,Standard,Monthly,706,21,1
12960,64,Female,6,28,7,0,Basic,Quarterly,455,16,0
12961,24,Male,50,1,10,20,Standard,Quarterly,967,12,1
12962,57,Female,32,9,0,10,Premium,Quarterly,296,29,0
12963,20,Male,27,9,2,4,Basic,Quarterly,993,30,0
12964,42,Male,60,22,5,13,Standard,Quarterly,234,26,0
12965,45,Female,56,23,9,22,Basic,Quarterly,659,30,1
12966,29,Female,57,3,9,21,Basic,Monthly,404,8,1
12967,44,Female,48,11,9,5,Basic,Quarterly,176,11,0
12968,44,Female,21,22,9,7,Premium,Annual,658,26,0
12969,21,Female,42,22,7,19,Basic,Annual,686,6,1
12970,62,Female,50,19,6,8,Standard,Annual,872,6,0
12971,25,Male,10,23,10,11,Premium,Annual,789,27,0
12972,23,Male,28,9,3,16,Premium,Quarterly,495,14,0
12973,57,Male,40,14,3,4,Basic,Annual,515,29,0
12974,47,Male,31,5,10,26,Basic,Monthly,305,26,1
12975,27,Female,19,3,2,23,Standard,Annual,623,11,0
12976,53,Male,14,8,5,27,Standard,Quarterly,881,25,0
12977,31,Male,17,29,8,25,Standard,Annual,891,5,0
